target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sk_cue,sk_target,sk_word_combo,unrelated_sk_cue
kňaz,547.422756764059,540.079872370882,-0.742085996086803,-0.687306048819315,16.8704998651452,16.5677461199472,0.0500220469672908,0.0555969925689598,39,48,1,3,37,47,38,47,0,0,0.973684210526316,1,39,50,1,1,35,47,38,47,0,0,0.921052631578947,1,37,47,-7.34288439317777,0.0547799472674881,sk,monk,priest,mních,kňaz,mníchkňaz,tenký
lacný,561.233032267505,633.843049986386,-0.565713464973455,-0.32037220856943,35.0804950409452,37.1514762392985,0.109876978965224,0.135922800899212,35,25,5,3,31,20,31,21,0,0,1,0.952380952380952,34,25,6,3,31,21,31,21,0,0,1,1,31,20,72.6100177188811,0.245341256404025,sk,expensive,cheap,drahý,lacný,drahýlacný,knižnica
lano,603.355343750662,616.209000007265,-0.477402096917843,-0.317424199584892,30.1700065317986,33.5050805187652,0.110273563946533,0.13484562183604,38,22,1,0,32,15,33,18,0,0,0.96969696969697,0.833333333333333,38,22,1,0,32,16,33,18,0,0,0.96969696969697,0.888888888888889,32,15,12.8536562566032,0.159977897332951,sk,chain,rope,reťaz,lano,reťazlano,originál
lebka,554.192533331566,636.792439998544,-0.469528058701164,-0.329328589547421,41.0978285033999,58.0890302169706,0.26672726490215,0.190425658626728,16,26,5,1,15,25,15,25,0,0,1,1,16,26,5,1,15,25,15,25,0,0,1,1,15,25,82.599906666978,0.140199469153743,sk,bone,skull,kosť,lebka,kosťlebka,experiment
legenda,530.563285726659,541.912192333805,-0.719718055850694,-0.546981700486181,16.883285757579,39.9451603714724,0.0682114894548784,0.120663211298805,26,28,5,9,21,26,21,26,0,0,1,1,26,31,5,6,20,22,21,26,0,0,0.952380952380952,0.846153846153846,21,26,11.3489066071463,0.172736355364512,sk,myth,legend,mýtus,legenda,mýtuslegenda,zotavenie
legálny,612.852542857292,642.987564128836,-0.494038203051561,-0.354781368320698,27.4681397393529,43.7306627316647,0.0833638219499709,0.130695397081959,42,44,4,6,36,39,36,39,0,0,1,1,42,43,4,7,35,39,36,39,0,0,0.972222222222222,1,35,39,30.1350212715441,0.139256834730863,sk,illegal,legal,nelegálny,legálny,nelegálnylegálny,priniesť
lekára,571.306062500954,592.906187578617,-0.586053213307453,-0.374436339448635,76.2031554067461,52.5966548079666,0.230827233837409,0.155137186387132,16,19,5,3,16,16,16,16,0,0,1,1,16,18,5,4,15,14,16,16,0,0,0.9375,0.875,16,16,21.6001250776632,0.211616873858818,sk,surgeon,doctor,chirurg,lekára,chirurglekára,ponorka
les,586.504142868392,523.34490910377,-0.515179192040342,-0.684791801068707,52.6670131161927,23.3908424819205,0.135671303580685,0.0809171250343194,38,22,6,3,35,22,35,22,0,0,1,1,38,22,6,3,32,20,35,22,0,0,0.914285714285714,0.909090909090909,35,22,-63.1592337646221,-0.169612609028366,sk,jungle,forest,džungľa,les,džungľales,konverzácia
let,542.995740717102,603.608818181416,-0.721810191689601,-0.450389854495681,23.2425157389181,38.5343582076433,0.0604334922813671,0.111422936596302,32,30,1,4,27,22,28,23,0,0,0.964285714285714,0.956521739130435,31,29,2,5,19,23,28,23,0,0,0.678571428571429,1,27,22,60.6130774643133,0.27142033719392,sk,landing,flight,pristátie,let,pristátielet,získať
letieť,616.739275871355,636.19853845821,-0.476866162356287,-0.449812460108004,37.6593573464504,32.1665269729989,0.127864645004854,0.104596175934522,30,44,0,5,29,39,29,39,0,0,1,1,30,43,0,6,29,39,29,39,0,0,1,1,29,39,19.4592625868559,0.027053702248283,sk,land,fly,pristáť,letieť,pristáťletieť,ušľachtilý
letisko,717.281136399688,570.546066686868,-0.327938880187861,-0.594090757289138,118.556066758901,34.9431252833634,0.378208882734605,0.102197229154483,27,34,6,9,22,30,22,31,0,0,1,0.967741935483871,27,33,6,10,21,31,22,31,0,0,0.954545454545455,1,22,30,-146.73506971282,-0.266151877101277,sk,terminal,airport,terminál,letisko,terminálletisko,nádherný
lev,519.676819999744,519.208812546798,-0.842592905988466,-0.687955314371577,18.6276353314925,31.5179615844935,0.0647819805765655,0.117198678477216,50,18,1,4,50,16,50,16,0,0,1,1,50,18,1,4,50,15,50,16,0,0,1,0.9375,50,16,-0.468007452945585,0.154637591616888,sk,dragon,lion,drak,lev,draklev,žiadosť
liberálny,524.658909102562,724.888043518565,-0.648248758505913,-0.0665973905366259,19.9918878789963,73.0422817209827,0.0571284963646022,0.171521562879119,26,25,7,4,22,23,22,23,0,0,1,1,26,25,7,4,20,22,22,23,0,0,0.909090909090909,0.956521739130435,22,23,200.229134416003,0.581651367969287,sk,conservative,liberal,konzervatívny,liberálny,konzervatívnyliberálny,betón
liečba,604.453400013121,598.951405420743,-0.492349714531727,-0.481108417162643,48.9516457725964,28.5788135836937,0.11279214289023,0.101555991439193,31,39,3,4,25,37,26,37,0,0,0.961538461538462,1,31,40,3,3,25,37,26,37,0,0,0.961538461538462,1,25,37,-5.50199459237842,0.0112412973690842,sk,therapy,treatment,terapia,liečba,terapialiečba,úsmev
limuzína,778.5741818176,733.22916667998,0.116772566696247,-0.0441961481135818,50.9540414796927,95.0454118505442,0.145809022146702,0.166322595764482,36,24,4,6,33,18,33,20,0,0,1,0.9,35,24,5,6,32,20,33,20,0,0,0.96969696969697,1,33,18,-45.3450151376194,-0.160968714809829,sk,taxi,limousine,taxík,limuzína,taxíklimuzína,nič
ling,543.781000041708,629.314000011945,-0.438090529226027,0.618180477174394,92.0570000536535,115.685999988054,0.10021057244478,1.08659788373612,35,41,2,4,2,2,28,31,0,1,0.0714285714285714,0.0645161290322581,32,36,5,9,28,29,28,31,0,1,1,0.935483870967742,2,2,85.532999970237,1.05627100640042,sk,ming,ling,móda,ling,módaling,piť
literatúra,654.874187510435,616.198800002643,-0.287579277601292,-0.421947780239202,43.4107242132888,35.2018656874209,0.150011520604534,0.081697575437515,18,27,3,6,16,25,16,25,0,0,1,1,18,28,3,5,16,16,16,25,0,0,1,0.64,16,25,-38.6753875077922,-0.13436850263791,sk,art,literature,umenie,literatúra,umenieliteratúra,turné
loď,530.522230779998,513.105612904201,-0.771275565588322,-0.7768357952652,27.5508736558358,22.0593490287164,0.0802129162719357,0.0909133285259508,19,34,3,4,13,31,13,31,0,0,1,1,18,34,4,4,12,31,13,31,0,0,0.923076923076923,1,13,31,-17.4166178757977,-0.00556022967687897,sk,crew,ship,posádka,loď,posádkaloď,žiť
láska,500.036249995825,510.521688887697,-0.826046067629149,-0.849920877708918,20.6592406119873,18.3686400305837,0.0773102257171464,0.055668439691926,22,49,3,5,20,45,20,45,0,0,1,1,22,49,3,5,20,44,20,45,0,0,1,0.977777777777778,20,45,10.485438891872,-0.023874810079769,sk,hate,love,nenávisť,láska,nenávisťláska,prostredie
líce,592.286615394047,689.628034503045,-0.478547856535741,-0.141393742050898,56.765903380094,41.4868625675937,0.287454453746381,0.114180580873023,20,34,6,4,13,29,14,29,0,0,0.928571428571429,1,18,34,8,4,13,28,14,29,0,0,0.928571428571429,0.96551724137931,13,29,97.3414191089979,0.337154114484844,sk,lip,cheek,pera,líce,peralíce,populácia
lízať,650.863769260588,639.431923067564,-0.413192682481011,-0.389016477798144,36.2409386026183,45.2294641392911,0.0946982043178216,0.138757609289615,29,45,8,2,26,39,26,39,0,0,1,1,31,45,6,2,9,38,26,39,0,0,0.346153846153846,0.974358974358974,26,39,-11.4318461930238,0.0241762046828666,sk,suck,lick,sať,lízať,saťlízať,opísať
lúpež,586.411187507148,609.679265317615,-0.533450130245177,-0.433183015269858,39.2853955404621,32.1660828422509,0.122091299577191,0.112879873482902,40,52,2,3,32,49,32,50,0,0,1,0.98,39,52,3,3,31,50,32,50,0,0,0.96875,1,32,49,23.2680778104674,0.100267114975319,sk,theft,robbery,krádež,lúpež,krádežlúpež,hormón
magazín,629.668238142503,583.099346149892,-0.168125791647481,-0.437434023952649,43.2953222508184,27.0453675238563,0.188009429004291,0.10697402291106,26,30,4,4,21,26,21,26,0,0,1,1,26,30,4,4,14,25,21,26,0,0,0.666666666666667,0.961538461538462,21,26,-46.5688919926107,-0.269308232305168,sk,playboy,magazine,playboy,magazín,playboymagazín,metóda
majiteľ,577.6534000128,679.115600004256,-0.56641836069013,-0.227474460445254,31.3515459863297,46.677219110332,0.118933882851755,0.145601585922998,29,50,1,0,25,45,25,45,0,0,1,1,29,50,1,0,25,44,25,45,0,0,1,0.977777777777778,25,45,101.462199991456,0.338943900244875,sk,property,owner,nehnuteľnosť,majiteľ,nehnuteľnosťmajiteľ,dezert
majonéza,590.418410260741,605.424730785222,-0.490205450239433,-0.372381855751153,22.1108132368426,21.5790292510582,0.0828889805634486,0.0743116983848049,42,29,11,6,39,26,39,26,0,0,1,1,44,29,9,6,38,26,39,26,0,0,0.974358974358974,1,39,26,15.0063205244817,0.11782359448828,sk,ketchup,mayonnaise,kečup,majonéza,kečupmajonéza,postupovať
maliar,523.308076914765,588.576756755043,-0.76212260063015,-0.441560299837147,20.3168954413148,28.6367352915162,0.0638094990301325,0.0837033387794161,27,44,3,5,26,37,26,37,0,1,1,1,27,45,3,4,26,33,26,37,0,1,1,0.891891891891892,26,37,65.2686798402785,0.320562300793003,sk,artist,painter,umelec,maliar,umelecmaliar,naviac
malý,534.447724135322,533.256388851298,-0.683927279363827,-0.677873790141928,27.214975731448,35.3260878754899,0.0888376540192083,0.103882885296396,34,22,3,1,29,18,29,18,0,0,1,1,33,23,4,0,26,18,29,18,0,0,0.896551724137931,1,29,18,-1.19133528402347,0.00605348922189886,sk,little,small,trochu,malý,trochumalý,spoločnosť
mama,477.211638887224,535.352372106556,-0.986635870313154,-0.802423338030774,29.6845954031156,18.3649517660884,0.103147781136321,0.0540144622324169,38,43,6,6,36,43,37,43,0,1,0.972972972972973,1,38,44,6,5,37,44,37,44,0,0,1,1,36,43,58.1407332193323,0.18421253228238,sk,daddy,mum,otec,mama,otecmama,rituál
manipulovať,659.542500002621,703.037472241029,-0.286845116475787,-0.0767253476631641,39.3320576738555,44.081494202444,0.117248848298478,0.128019074084292,24,41,4,6,20,36,20,37,0,0,1,0.972972972972973,24,41,4,6,19,36,20,37,0,0,0.95,0.972972972972973,20,36,43.4949722384076,0.210119768812622,sk,control,manipulate,kontrolovať,manipulovať,kontrolovaťmanipulovať,stena
manželka,517.405760003286,672.656619044241,-0.86083693983628,-0.362951731199495,28.9033707959272,54.614858175971,0.0722600464899773,0.151956368385833,29,24,4,3,25,21,25,21,0,0,1,1,29,24,4,3,25,21,25,21,0,0,1,1,25,21,155.250859040955,0.497885208636786,sk,husband,wife,manžel,manželka,manželmanželka,súťaž
manželstvo,525.766500061105,518.476466688337,-0.624098821772467,-0.686726573201691,25.7621400324098,35.6997517716216,0.0732283232105762,0.105278361316233,20,16,6,3,16,15,16,15,0,0,1,1,20,16,6,3,16,14,16,15,0,0,1,0.933333333333333,16,15,-7.29003337276788,-0.0626277514292239,sk,divorce,marriage,rozvod,manželstvo,rozvodmanželstvo,jednotka
mapa,586.193599997228,589.448444448838,-0.51789155897302,-0.596438405637123,29.2926208349859,35.4488362303361,0.0989993575309955,0.0829761650888621,33,22,4,7,30,18,30,18,1,0,1,1,33,22,4,7,29,18,30,18,1,0,0.966666666666667,1,30,18,3.25484445160976,-0.0785468466641028,sk,compass,map,kompas,mapa,kompasmapa,spravodlivý
marketing,642.884619047197,646.706863639567,-0.228440202487793,-0.200706667883073,87.5553506940044,31.507407249377,0.245902737351733,0.134387051102406,22,28,5,2,21,22,21,24,1,0,1,0.916666666666667,22,28,5,2,21,23,21,24,1,0,1,0.958333333333333,21,22,3.82224459237011,0.0277335346047199,sk,advertising,marketing,reklama,marketing,reklamamarketing,kontakt
maslo,455.338526327305,585.298650005886,-0.82910104090659,-0.516208928182065,13.300276712376,18.9210906832856,0.0466843336271281,0.0653492083840288,22,45,7,6,19,40,19,40,0,0,1,1,22,46,7,5,19,39,19,40,0,0,1,0.975,19,40,129.960123678581,0.312892112724525,sk,honey,butter,med,maslo,medmaslo,hľadať
masáž,501.077764711331,560.249437505137,-0.692846625936776,-0.557142489469818,22.4871970781902,32.2238729210608,0.0641308352261307,0.162358601071549,19,35,3,3,17,32,17,32,0,0,1,1,19,35,3,3,16,31,17,32,0,0,0.941176470588235,0.96875,17,32,59.1716727938059,0.135704136466959,sk,yoga,massage,jóga,masáž,jógamasáž,okrúhly
matematika,525.914022736169,675.580263178913,-0.735671829712268,-0.425786734016227,12.5080749795559,52.3133812705105,0.0394485591970625,0.10820780703452,46,22,4,3,44,19,44,19,0,0,1,1,46,22,4,3,43,19,44,19,0,0,0.977272727272727,1,44,19,149.666240442743,0.309885095696041,sk,physics,mathematics,fyzika,matematika,fyzikamatematika,obchod
maximálny,630.401814808807,657.25929731148,-0.228641323969309,-0.310151064768327,58.7840725578551,42.3417166706042,0.318176984692038,0.126002978542256,29,43,6,5,27,37,28,37,0,0,0.964285714285714,1,29,44,6,4,26,26,28,37,0,0,0.928571428571429,0.702702702702703,27,37,26.8574825026732,-0.0815097407990184,sk,minimum,maximum,minimálny,maximálny,minimálnymaximálny,ninja
mačka,497.337638294733,524.010941170364,-0.933589495022045,-0.800040922349657,19.4446900796678,25.3278013312578,0.0437930890677981,0.0708185691728143,51,38,2,7,47,34,48,34,0,0,0.979166666666667,1,51,38,2,7,48,34,48,34,0,0,1,1,47,34,26.6733028756306,0.133548572672388,sk,dog,cat,pes,mačka,pesmačka,stres
mechanický,596.64852174148,689.411228565894,-0.471939541738242,-0.0891982582844526,42.9559993073505,44.1263029128335,0.110182076934111,0.146125589417275,24,38,5,3,23,35,23,35,1,0,1,1,25,38,4,3,24,34,24,35,0,0,1,0.971428571428571,23,35,92.7627068244149,0.38274128345379,sk,technical,mechanical,technický,mechanický,technickýmechanický,pláž
medaila,790.979720009777,757.207272732921,0.321025243080807,0.228319585653252,52.7432444230407,92.9300190369334,0.209073574238292,0.290507770723706,36,20,5,2,25,11,31,16,0,0,0.806451612903226,0.6875,36,19,5,3,26,16,31,16,0,0,0.838709677419355,1,25,11,-33.7724472768564,-0.0927056574275553,sk,trophy,medal,trofej,medaila,trofejmedaila,zakázaný
medailón,768.4542051354,792.64524999556,0.00773522284599746,0.204430502966382,34.7878109829129,81.2910867922327,0.111687161556748,0.22582052959473,48,22,5,3,39,20,41,21,0,0,0.951219512195122,0.952380952380952,50,22,3,3,24,21,41,21,0,0,0.585365853658537,1,39,20,24.1910448601607,0.196695280120384,sk,artifact,medallion,artefakt,medailón,artefaktmedailón,bankový
mesto,634.30937501763,538.115542873241,-0.321987106229116,-0.752090691894653,61.4848474571608,16.4100163542534,0.201034712214384,0.0540968380727228,37,36,4,8,32,35,32,35,0,0,1,1,36,35,5,9,25,34,32,35,0,0,0.78125,0.971428571428571,32,35,-96.1938321443889,-0.430103585665537,sk,capital,city,metropola,mesto,metropolamesto,sťažnosť
meter,553.850971425945,585.07826316946,-0.64081417035572,-0.547147819077483,29.1038678352927,33.438313919543,0.113702246755103,0.11780172761327,36,45,13,8,35,38,35,38,0,0,1,1,36,43,13,10,34,36,35,38,0,0,0.971428571428571,0.947368421052632,35,38,31.2272917435147,0.0936663512782371,sk,kilometer,meter,kilometer,meter,kilometermeter,album
miestny,707.518583310506,712.221044442199,-0.0936052534966516,-0.106422843944762,73.6934044654792,46.93153178759,0.261019272410625,0.173970858280995,25,50,4,4,24,45,24,45,0,0,1,1,25,51,4,3,23,45,24,45,0,0,0.958333333333333,1,24,45,4.70246113169298,-0.0128175904481105,sk,regional,local,regionálny,miestny,regionálnymiestny,potešenie
mikrofón,606.31819999991,563.866961531693,-0.674102984184596,-0.583894474883621,58.2016107815375,19.9115438337422,0.0982194098536948,0.0647170848297983,6,30,3,4,5,26,6,26,0,1,0.833333333333333,1,6,30,3,4,6,26,6,26,0,1,1,1,5,26,-42.4512384682174,0.0902085093009741,sk,camera,microphone,fotoaparát,mikrofón,fotoaparátmikrofón,podceňovať
mikroskop,615.68188233559,629.758642867808,-0.374529598295754,-0.478232778344167,35.3995757596005,34.6414630102349,0.117588891191122,0.0906892289916038,19,33,5,7,17,28,17,29,0,0,1,0.96551724137931,19,34,5,6,16,28,17,29,0,0,0.941176470588235,0.96551724137931,17,28,14.0767605322177,-0.103703180048414,sk,telescope,microscope,ďalekohľad,mikroskop,ďalekohľadmikroskop,pekný
milenec,553.733928601071,662.35985002503,-0.654107665042897,-0.175685724692419,36.7669170194986,25.3220775077197,0.0779511650260763,0.0750243462061774,30,23,3,4,28,20,28,21,0,0,1,0.952380952380952,30,23,3,4,27,18,28,21,0,0,0.964285714285714,0.857142857142857,28,20,108.625921423959,0.478421940350479,sk,mistress,lover,milenka,milenec,milenkamilenec,pripravený
miliarda,609.573916671167,748.718083329367,-0.510035618985356,0.014019252531012,43.9657906013318,68.7774123930055,0.111819028734173,0.194281489493576,31,26,9,1,24,24,24,24,0,0,1,1,31,27,9,0,23,24,24,24,0,0,0.958333333333333,1,24,24,139.1441666582,0.524054871516368,sk,million,billion,milión,miliarda,miliónmiliarda,prirodzene
milosrdenstvo,809.21977272653,728.411315788693,0.106997343941047,0.189033231876282,73.4975898674087,36.4931987645267,0.15426219859026,0.159203182296086,24,21,7,1,22,19,22,20,0,1,1,0.95,24,22,7,0,21,21,21,21,1,0,1,1,22,19,-80.8084569378378,0.0820358879352347,sk,forgiveness,mercy,odpustenie,milosrdenstvo,odpusteniemilosrdenstvo,ukázať
mimozemšťan,769.490307700349,796.860117648847,0.280703132910994,0.261479542623106,65.0853082717028,46.2873735318109,0.27522897675391,0.124653695623291,31,37,4,3,26,34,26,35,0,0,1,0.971428571428571,31,37,4,3,22,33,26,35,0,0,0.846153846153846,0.942857142857143,26,34,27.3698099484989,-0.0192235902878874,sk,ufo,alien,ufo,mimozemšťan,ufomimozemšťan,vrecko
minister,575.254086933552,617.846304365199,-0.407195226510545,-0.466326786550593,32.996362681242,29.0945767549239,0.135170336625473,0.103848344689966,25,29,9,5,23,23,23,23,2,0,1,1,24,29,10,5,18,23,22,23,3,0,0.818181818181818,1,23,23,42.5922174316466,-0.0591315600400477,sk,ambassador,minister,veľvyslanec,minister,veľvyslanecminister,späť
ministerstvo,568.096117721405,603.736529406238,-0.439049220804186,-0.372097010794429,42.933009725734,33.7017944013671,0.103151715039695,0.113678486017175,20,19,2,6,17,17,17,17,0,0,1,1,20,18,2,7,16,16,17,16,0,1,0.941176470588235,1,17,17,35.6404116848335,0.0669522100097573,sk,embassy,ministry,veľvyslanectvo,ministerstvo,veľvyslanectvoministerstvo,uvedomiť
minulosť,550.374839991312,539.198000027449,-0.681203904518958,-0.601099594889312,30.2147525996329,79.3076701926451,0.12743712798287,0.255703293370164,25,13,8,2,25,10,25,10,2,1,1,1,25,13,8,2,24,10,25,10,2,1,0.96,1,25,10,-11.1768399638628,0.0801043096296464,sk,future,past,budúcnosť,minulosť,budúcnosťminulosť,génius
minútu,522.786869571599,747.894714287634,-0.754972015722741,0.249652631303728,19.5064260657173,130.35962355945,0.0605973771638623,0.510258203300868,28,17,1,5,23,14,23,15,0,0,1,0.933333333333333,27,17,2,5,23,14,23,15,0,0,1,0.933333333333333,23,14,225.107844716035,1.00462464702647,sk,second,minute,sekunda,minútu,sekundaminútu,charita
mladý,462.395718750437,482.736588208044,-1.00220264164126,-0.88614897654463,20.2099689913861,16.3802871136484,0.0677773029340468,0.0649227691631281,35,20,3,1,32,17,32,17,0,0,1,1,35,20,3,1,29,17,32,17,0,0,0.90625,1,32,17,20.3408694576076,0.116053665096627,sk,old,young,starý,mladý,starýmladý,anatómia
množstvo,671.69050000608,568.687444456028,-0.470967190702245,-0.654393566870372,43.4478464370295,59.2157148473689,0.111568387117846,0.201116108646494,35,10,3,6,28,9,28,9,0,1,1,1,35,10,3,6,28,9,28,9,0,1,1,1,28,9,-103.003055550052,-0.183426376168128,sk,sum,amount,súčet,množstvo,súčetmnožstvo,raj
modrina,574.151535752685,639.551619048746,-0.432416563721424,-0.225859946282306,31.2008270779676,35.358818014553,0.136260459118187,0.114204855779262,30,29,1,3,28,21,29,22,0,0,0.96551724137931,0.954545454545455,30,28,1,4,29,22,29,22,0,0,1,1,28,21,65.4000832960617,0.206556617439118,sk,scratch,bruise,škrabanec,modrina,škrabanecmodrina,prerušiť
modrý,604.66406249325,484.798882358728,-0.530874895304378,-0.928741162774523,56.2938894271117,34.0979234115367,0.14325305445733,0.133330004231009,36,18,4,5,32,17,32,17,0,0,1,1,36,18,4,5,30,15,32,17,0,0,0.9375,0.88235294117647,32,17,-119.865180134522,-0.397866267470145,sk,brown,blue,hnedý,modrý,hnedýmodrý,nádej
mokrý,620.763619041713,609.903545432372,-0.438816759669524,-0.500149731130359,75.3843743044973,49.0497063594942,0.265332176048005,0.137948976999345,24,27,4,6,21,22,21,22,0,0,1,1,24,26,4,7,21,19,21,22,0,0,1,0.863636363636364,21,22,-10.8600736093409,-0.061332971460835,sk,dry,wet,suchý,mokrý,suchýmokrý,riziko
monitor,677.587961536566,662.005040033514,-0.250689150643499,-0.107113245321402,96.0819497103446,68.543685028344,0.276673514466265,0.343358181753708,33,27,4,4,26,25,26,25,0,0,1,1,33,27,4,4,26,25,26,25,0,0,1,1,26,25,-15.5829215030516,0.143575905322097,sk,screen,monitor,obrazovka,monitor,obrazovkamonitor,chlapci
morfín,629.500760028349,777.955466672576,-0.0204368661946723,0.204170380024448,22.2965400688068,57.7273511421654,0.116613334374931,0.195009077627233,29,41,4,1,25,30,26,35,0,0,0.961538461538462,0.857142857142857,30,40,3,2,20,35,26,35,0,0,0.769230769230769,1,25,30,148.454706644227,0.22460724621912,sk,aspirin,morphine,aspirín,morfín,aspirínmorfín,miesto
