target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_br_cue,pt_br_target,pt_br_word_combo
declaração,632.967381441243,622.52452725896,-0.270410513898826,-0.365604113897683,30.8032048736478,22.8269673270362,0.10485505666623,0.0529389837586052,104,62,1,0,98,55,99,56,0,0,0.98989898989899,0.982142857142857,104,62,1,0,97,52,99,56,0,0,0.97979797979798,0.928571428571429,97,55,-10.4428541822826,-0.0951935999988566,br_pt,comment,statement,comentário,declaração,comentáriodeclaração
dedão,584.973015148192,576.378090896773,-0.518404752227141,-0.526885589379454,21.6609680878842,25.7909659534648,0.0619875457265925,0.0905127744020779,73,50,0,3,67,44,67,44,0,0,1,1,73,50,0,3,65,44,67,44,0,0,0.970149253731343,1,66,44,-8.59492425141912,-0.00848083715231263,br_pt,finger,thumb,dedo,dedão,dedodedão
defender,607.150185186306,604.425536235145,-0.375865545344452,-0.454581084348773,32.8845866533865,25.6405451593119,0.155075079477298,0.0788721053846043,64,76,1,0,54,69,55,70,0,0,0.981818181818182,0.985714285714286,64,76,1,0,54,70,55,70,0,0,0.981818181818182,1,54,69,-2.72464895116138,-0.0787155390043215,br_pt,protect,defend,proteger,defender,protegerdefender
definição,575.318791045481,605.261360004602,-0.501633050802632,-0.421940103640004,22.3405364328384,31.7763078235707,0.0721609584639861,0.0846792612181037,69,53,1,0,67,50,67,50,0,0,1,1,69,53,1,0,65,48,67,50,0,0,0.970149253731343,0.96,67,50,29.9425689591203,0.079692947162628,br_pt,concept,definition,conceito,definição,conceitodefinição
deixar,569.359755322731,622.242301581181,-0.445146663683776,-0.526802462349502,19.9991683511459,27.9708410584497,0.0740965914096614,0.0776856924637336,97,70,1,0,94,63,95,64,0,0,0.989473684210526,0.984375,97,70,1,0,95,62,95,64,0,0,1,0.96875,94,63,52.8825462584497,-0.081655798665726,br_pt,allow,let,permitir,deixar,permitirdeixar
delicioso,588.354741579116,627.784361698281,-0.482194607522025,-0.447366401826908,30.1603147359144,29.6569870993038,0.088700955779329,0.0754684946075316,96,50,3,2,89,47,90,48,2,0,0.988888888888889,0.979166666666667,97,50,2,2,89,46,91,48,1,0,0.978021978021978,0.958333333333333,89,47,39.429620119165,0.0348282056951166,br_pt,tasty,delicious,saboroso,delicioso,saborosodelicioso
demissão,578.71446753186,692.932197192671,-0.427669748391457,-0.083781578570275,18.3305371736752,28.563847154533,0.0841430405055034,0.107833323554891,82,78,1,0,77,71,77,72,0,0,1,0.986111111111111,82,78,1,0,75,69,77,72,0,0,0.974025974025974,0.958333333333333,77,71,114.217729660811,0.343888169821182,br_pt,resignation,dismissal,renúncia,demissão,renúnciademissão
democracia,653.271999991691,611.801827597514,-0.289867615681962,-0.475987286226578,23.7919337894286,17.8578943429351,0.077006488602829,0.0585865513587466,100,62,1,2,89,58,89,59,1,1,1,0.983050847457627,99,62,2,2,87,57,88,59,2,1,0.988636363636364,0.966101694915254,89,58,-41.4701723941769,-0.186119670544616,br_pt,freedom,democracy,liberdade,democracia,liberdadedemocracia
dente,626.102200017513,590.764050843548,-0.405642924061027,-0.410601152878234,34.7334571464449,29.7953414810041,0.109542947247581,0.111475431597061,90,70,2,0,80,59,81,60,0,0,0.987654320987654,0.983333333333333,90,70,2,0,78,60,81,60,0,0,0.962962962962963,1,80,59,-35.3381491739651,-0.00495822881720687,br_pt,nail,tooth,unha,dente,unhadente
dentro,501.825571430605,513.516890904036,-0.776560224865311,-0.771015907087422,14.5273085754538,23.7693238581826,0.0388762879428632,0.0647257839678465,92,61,1,0,84,55,84,55,0,0,1,1,92,60,1,1,78,54,84,55,0,0,0.928571428571429,0.981818181818182,84,55,11.6913194734306,0.00554431777788877,br_pt,outside,inside,fora,dentro,foradentro
depressão,625.214329116699,575.060333332648,-0.432485050849015,-0.42490364162212,29.5970458011063,22.3647274096064,0.0853421990123983,0.109297418410347,82,64,0,0,79,57,79,57,0,0,1,1,81,64,1,0,72,51,78,57,1,0,0.923076923076923,0.894736842105263,79,57,-50.1539957840504,0.00758140922689449,br_pt,stress,depression,estresse,depressão,estressedepressão
derrota,553.900262300613,585.694689649069,-0.542661739912662,-0.427661083125958,22.7030077226407,16.856013896349,0.0869796431934003,0.0519389112531129,66,66,0,0,61,58,62,61,0,0,0.983870967741935,0.950819672131147,66,66,0,0,59,52,62,61,0,0,0.951612903225806,0.852459016393443,61,58,31.7944273484563,0.115000656786704,br_pt,victory,defeat,vitória,derrota,vitóriaderrota
desafio,581.968066672194,623.783032271588,-0.486037957250655,-0.349732272110648,21.8371396094477,30.337643612183,0.0558098625482961,0.0913280027401735,64,70,1,1,60,62,60,63,1,1,1,0.984126984126984,65,71,0,0,60,59,61,64,0,0,0.983606557377049,0.921875,60,62,41.814965599394,0.136305685140007,br_pt,obstacle,challenge,obstáculo,desafio,obstáculodesafio
desagradável,661.66986250306,689.312492959055,-0.272034214619398,-0.148492746279433,25.728750845818,26.4347300395281,0.0794342158636986,0.0743002068095723,88,76,0,1,80,72,80,72,0,0,1,1,87,76,1,1,79,71,79,72,1,0,1,0.986111111111111,80,71,27.6426304559948,0.123541468339965,br_pt,uncomfortable,unpleasant,desconfortável,desagradável,desconfortáveldesagradável
desaparecimento,765.091130957479,810.755300049444,0.179733905080763,0.232120110897766,34.2112231615367,43.3039439716035,0.105499759249539,0.0976999191389315,89,56,1,2,84,50,85,51,1,0,0.988235294117647,0.980392156862745,89,56,1,2,85,49,85,51,1,0,1,0.96078431372549,84,50,45.6641690919646,0.0523862058170024,br_pt,death,disappearance,morte,desaparecimento,mortedesaparecimento
desapontamento,823.245800010236,877.216093342154,0.450824332676195,0.531108741215706,49.8306825498963,41.104046308517,0.134825541988372,0.11069061621946,67,81,1,0,60,75,62,76,0,0,0.967741935483871,0.986842105263158,68,80,0,1,61,73,62,75,0,1,0.983870967741935,0.973333333333333,60,75,53.9702933319186,0.080284408539511,br_pt,surprise,disappointment,surpresa,desapontamento,surpresadesapontamento
desconhecido,677.280981478156,650.077238087883,-0.27405999370176,-0.202382442056832,24.1564355018703,26.3917248901371,0.0615040076059758,0.0885962154727103,58,94,2,1,54,84,55,88,1,0,0.981818181818182,0.954545454545455,57,93,3,2,54,84,54,87,2,1,1,0.96551724137931,54,84,-27.2037433902735,0.0716775516449277,br_pt,anonymous,unknown,anônimo,desconhecido,anônimodesconhecido
descrição,692.583189668604,683.980333330648,-0.24753588634007,-0.214479416898413,33.9349778666459,32.5936130316096,0.095927782971063,0.0973845463721026,67,92,1,1,58,87,59,87,0,0,0.983050847457627,1,67,92,1,1,58,85,59,87,0,0,0.983050847457627,0.977011494252874,58,87,-8.6028563379557,0.0330564694416568,br_pt,profile,description,perfil,descrição,perfildescrição
desculpar,622.646343756657,680.598586958168,-0.394167710360726,-0.220454205982931,36.3762241420945,27.4452853758571,0.103468989745238,0.0842294821182878,74,96,0,1,65,92,66,92,0,0,0.984848484848485,1,74,96,0,1,64,91,66,92,0,0,0.96969696969697,0.989130434782609,64,92,57.9522432015116,0.173713504377794,br_pt,forgive,excuse,perdoar,desculpar,perdoardesculpar
desejar,542.461756099995,559.597627661729,-0.559439075675047,-0.463815178623823,19.7938674618436,16.6655237351758,0.0730031311148158,0.0604072151795128,89,99,0,1,82,94,83,96,0,0,0.987951807228916,0.979166666666667,89,99,0,1,81,92,83,96,0,0,0.975903614457831,0.958333333333333,82,94,17.1358715617342,0.0956238970512239,br_pt,desire,wish,desejo,desejar,desejodesejar
desenhar,578.244760867392,661.203977776882,-0.50161733881431,-0.386514898730641,19.2028102313643,36.002179976071,0.0739226953976256,0.089908783230772,105,50,1,0,92,45,93,47,1,0,0.989247311827957,0.957446808510638,106,49,0,1,94,43,94,46,0,1,1,0.934782608695652,92,45,82.9592169094898,0.115102440083669,br_pt,paint,draw,pintar,desenhar,pintardesenhar
desenvolvimento,678.294175689566,652.460058815559,-0.154734996001608,-0.195938299952124,33.6434930015152,24.1980425383052,0.0934989174154788,0.0641427222331974,84,71,2,0,74,68,75,69,0,0,0.986666666666667,0.985507246376812,84,71,2,0,72,65,75,69,0,0,0.96,0.942028985507246,74,68,-25.8341168740071,-0.0412033039505166,br_pt,progress,development,progresso,desenvolvimento,progressodesenvolvimento
desfecho,742.405450707596,761.235377029786,0.0466044006784754,0.136149455667774,35.3708636076354,42.8142170563367,0.111352683359165,0.118592138047947,82,67,1,1,71,61,76,63,0,0,0.93421052631579,0.968253968253968,82,67,1,1,74,62,76,63,0,0,0.973684210526316,0.984126984126984,71,61,18.8299263221899,0.0895450549892985,br_pt,result,outcome,resultado,desfecho,resultadodesfecho
despido,692.238275866702,816.877702699297,-0.0882824786049502,0.266156529866397,36.7511500743265,44.2028815332095,0.0994815037198918,0.133891832541796,103,82,1,0,87,74,90,80,0,0,0.966666666666667,0.925,102,82,2,0,72,80,90,80,0,0,0.8,1,87,74,124.639426832596,0.354439008471347,br_pt,nude,naked,nu,despido,nudespido
destino,718.920278973821,599.50221190411,-0.0927422960041994,-0.431762895535533,32.8069985433885,32.0009550623487,0.105667692395627,0.0954492210359073,73,62,0,2,64,58,66,58,0,0,0.96969696969697,1,73,63,0,1,36,58,66,58,0,0,0.545454545454545,1,64,58,-119.418067069712,-0.339020599531334,br_pt,fate,destiny,fado,destino,fadodestino
destruição,660.61637974321,657.874637494445,-0.233449653953543,-0.273701942755349,29.1457954654889,26.2869887563463,0.0891340429037714,0.0723273586168552,85,85,1,0,79,80,80,81,0,0,0.9875,0.987654320987654,85,85,1,0,79,80,80,81,0,0,0.9875,0.987654320987654,79,80,-2.74174224876504,-0.0402522888018059,br_pt,creation,destruction,criação,destruição,criaçãodestruição
determinação,639.359245878626,706.349446427808,-0.172443472037203,-0.139288316019741,25.2868232647489,31.1996513203087,0.083930785014732,0.0863281947752319,63,61,3,0,61,56,61,56,2,0,1,1,64,61,2,0,62,56,62,56,1,0,1,1,61,56,66.9902005491816,0.0331551560174614,br_pt,courage,determination,coragem,determinação,coragemdeterminação
detetive,578.243857138059,636.422448294325,-0.468913873760892,-0.194686088569142,24.4122104947852,27.4175877611427,0.0925412315663493,0.0923813376934192,80,62,0,0,70,58,73,58,0,0,0.958904109589041,1,80,62,0,0,71,58,73,58,0,0,0.972602739726027,1,70,58,58.1785911562655,0.27422778519175,br_pt,agent,detective,agente,detetive,agentedetetive
dever,605.689779076477,663.123812503783,-0.371226821939543,-0.297720265044275,23.7087878191473,36.0161112185244,0.0818897489752605,0.0890062642923723,90,92,2,3,86,80,86,82,0,2,1,0.975609756097561,91,92,1,3,83,80,86,82,0,2,0.965116279069767,0.975609756097561,86,80,57.4340334273063,0.0735065568952679,br_pt,responsibility,duty,responsabilidade,dever,responsabilidadedever
devoção,680.350922081325,700.398333342656,-0.207234470628062,-0.246032428644657,26.6708273861476,33.5963583691471,0.0778035714499765,0.0758810671079418,86,67,0,1,77,66,78,66,0,1,0.987179487179487,1,86,67,0,1,76,65,78,66,0,1,0.974358974358974,0.984848484848485,77,66,20.0474112613305,-0.0387979580165953,br_pt,fidelity,devotion,fidelidade,devoção,fidelidadedevoção
dezembro,508.744906675689,635.93470587167,-0.781696308854381,-0.399019591178759,17.4393974385386,28.3778205095486,0.0534076155643639,0.0803087730003801,83,56,0,0,75,51,75,52,0,0,1,0.980769230769231,83,56,0,0,75,46,75,52,0,0,1,0.884615384615385,75,51,127.189799195981,0.382676717675621,br_pt,november,december,novembro,dezembro,novembrodezembro
dia de nascimento,796.890109748727,853.444214283721,0.244784525862545,0.370962235814346,49.7713413311387,40.8291106739983,0.119259573872219,0.105976466367947,86,104,3,1,82,98,82,99,1,0,1,0.98989898989899,87,104,2,1,83,97,83,99,0,0,1,0.97979797979798,82,98,56.5541045349938,0.1261777099518,br_pt,anniversary,birthday,aniversário,dia de nascimento,aniversáriodia de nascimento
diabo,562.637108445807,634.036500002208,-0.580526997464706,-0.437815438908754,21.5318640765666,56.18334165033,0.0599966907190773,0.121014456705991,91,55,0,1,83,52,83,52,0,0,1,1,91,55,0,1,82,52,83,52,0,0,0.987951807228916,1,83,52,71.3993915564012,0.142711558555952,br_pt,angel,devil,anjo,diabo,anjodiabo
diferente,561.229378950178,588.208167495621,-0.455227122419276,-0.51153726552456,27.9581612490416,25.0820768762898,0.140719729945566,0.0787103875592489,103,50,1,0,95,49,96,49,0,0,0.989583333333333,1,103,50,1,0,96,48,96,49,0,0,1,0.979591836734694,95,49,26.9787885454432,-0.0563101431052841,br_pt,similar,different,semelhante,diferente,semelhantediferente
dignidade,603.910857142834,686.895516135559,-0.33484593125234,-0.14953877275368,17.2507157223865,32.9421199919004,0.0445424309412863,0.0984406268894812,67,66,0,1,63,62,64,64,0,1,0.984375,0.96875,67,67,0,0,64,61,64,65,0,0,1,0.938461538461538,63,62,82.9846589927242,0.185307158498661,br_pt,pride,dignity,orgulho,dignidade,orgulhodignidade
dinamite,712.008800007879,847.570596641665,-0.0619679506868017,0.159134281318852,24.1277725185274,35.1223138048538,0.0928765179736607,0.0884935414038989,106,68,1,0,95,61,99,65,0,0,0.95959595959596,0.938461538461538,106,68,1,0,93,64,99,65,0,0,0.93939393939394,0.984615384615385,95,61,135.561796633786,0.221102232005654,br_pt,gunpowder,dynamite,pólvora,dinamite,pólvoradinamite
dinheiro,592.118800000211,571.387493659695,-0.546762319202765,-0.588178648295552,22.7597903153167,24.0560212630618,0.0670666006520714,0.0724306551564697,85,88,2,0,80,79,82,81,0,0,0.975609756097561,0.975308641975309,85,88,2,0,76,78,82,81,0,0,0.926829268292683,0.962962962962963,80,79,-20.7313063405159,-0.0414163290927865,br_pt,cash,money,numerário,dinheiro,numeráriodinheiro
diretamente,632.032508184094,668.570237308793,-0.244832357228934,-0.167230182653686,21.2552730859305,29.9882365801201,0.0732353763645533,0.0993654185446016,65,66,3,1,61,59,62,60,1,0,0.983870967741935,0.983333333333333,65,65,3,2,61,59,62,60,1,0,0.983870967741935,0.983333333333333,61,59,36.5377291246987,0.0776021745752487,br_pt,direct,directly,direto,diretamente,diretodiretamente
diretor,531.438401778848,542.129321438874,-0.651352782297723,-0.649258517310007,14.2578676546845,20.452945240892,0.0462045544681598,0.0636244875624358,122,69,2,0,112,56,114,57,0,0,0.982456140350877,0.982456140350877,122,69,2,0,112,57,114,57,0,0,0.982456140350877,1,112,56,10.6909196600261,0.00209426498771548,br_pt,producer,director,produtor,diretor,produtordiretor
discussão,668.739515155545,601.800795465508,-0.243006779470929,-0.396336055449098,37.8009591571328,19.2560351541068,0.104858902245056,0.0520202795353126,69,96,2,2,66,89,66,89,1,0,1,1,69,96,2,2,65,86,66,89,1,0,0.984848484848485,0.966292134831461,66,88,-66.9387196900368,-0.153329275978169,br_pt,conversation,discussion,conversação,discussão,conversaçãodiscussão
dispositivo,836.336772706987,687.405922084095,0.284323544678343,-0.229086713721732,53.8535345358151,27.2378290875491,0.138375611065689,0.0722740323977251,75,82,0,2,66,77,67,77,0,0,0.985074626865672,1,75,82,0,2,28,73,67,77,0,0,0.417910447761194,0.948051948051948,66,77,-148.930850622892,-0.513410258400075,br_pt,chip,device,chipe,dispositivo,chipedispositivo
disputa,630.192277780966,649.948014923191,-0.306591563886331,-0.326699623357275,25.9386933331212,26.509476247375,0.095675825444963,0.0849283327987388,78,78,2,0,72,67,73,69,0,0,0.986301369863014,0.971014492753623,78,78,2,0,70,67,73,69,0,0,0.958904109589041,0.971014492753623,72,67,19.7557371422242,-0.0201080594709436,br_pt,conflict,dispute,conflito,disputa,conflitodisputa
distante,561.891374992322,727.269857135037,-0.539888120591354,-0.0216185155974542,15.562137521693,34.8166290419973,0.0534904284713068,0.106658278413965,84,62,1,2,80,56,80,57,0,1,1,0.982456140350877,83,63,2,1,79,38,80,58,0,0,0.9875,0.655172413793103,80,56,165.378482142715,0.5182696049939,br_pt,near,far,próximo,distante,próximodistante
distrito,614.934843749859,682.090469699724,-0.395501724197876,-0.150655119272537,21.4785097068503,31.697070511328,0.0610425611144794,0.085554704347976,104,76,2,1,97,66,101,68,1,0,0.96039603960396,0.970588235294118,104,75,2,2,98,67,101,68,1,0,0.97029702970297,0.985294117647059,96,66,67.1556259498652,0.244846604925338,br_pt,county,district,município,distrito,municípiodistrito
divino,565.877624995878,653.582142867363,-0.498532501334558,-0.295932803934602,16.042539172209,30.0028109837,0.0551152729878639,0.0779916240399401,86,77,2,0,80,70,81,71,2,0,0.987654320987654,0.985915492957746,86,77,2,0,80,69,81,71,2,0,0.987654320987654,0.971830985915493,80,70,87.7045178714855,0.202599697399956,br_pt,god,divine,deus,divino,deusdivino
divisão,545.565614285931,590.25617893862,-0.589396103554615,-0.492438751349677,15.5840494049874,17.6602294279405,0.0481707918584392,0.0469938489531193,73,106,0,1,70,95,70,96,0,0,1,0.989583333333333,73,106,0,1,67,92,70,96,0,0,0.957142857142857,0.958333333333333,70,95,44.6905646526887,0.0969573522049376,br_pt,unit,division,unidade,divisão,unidadedivisão
doação,600.502458332525,653.931628583471,-0.46490466265282,-0.266224222850392,25.1950571127644,35.6213562820962,0.0653162251620449,0.114437851720776,83,73,1,1,72,70,74,70,0,0,0.972972972972973,1,83,73,1,1,72,69,74,70,0,0,0.972972972972973,0.985714285714286,72,70,53.4291702509457,0.198680439802428,br_pt,charity,donation,caridade,doação,caridadedoação
documento,568.458923069836,596.905122805522,-0.522945660576929,-0.520257515278921,14.7348961304977,26.8559339409016,0.0499184471513265,0.0620876839236516,96,61,2,0,91,57,91,58,2,0,1,0.982758620689655,98,61,0,0,90,56,93,58,0,0,0.967741935483871,0.96551724137931,91,57,28.4461997356852,0.00268814529800832,br_pt,file,document,arquivo,documento,arquivodocumento
doente,581.493506865922,531.27117240979,-0.462520993653172,-0.614719015381639,20.289565987547,20.3274177200538,0.0844848428994514,0.0642090334476948,77,59,0,2,73,58,74,58,0,2,0.986486486486487,1,77,59,0,2,62,57,74,58,0,2,0.837837837837838,0.982758620689655,73,58,-50.2223344561321,-0.152198021728467,br_pt,ill,sick,enfermo,doente,enfermodoente
doença,532.451965093317,544.732205879851,-0.642258401659062,-0.604740053781031,15.4424213612417,19.2897461518624,0.0551416461054929,0.061374961149202,91,73,3,0,86,68,88,69,2,0,0.977272727272727,0.985507246376812,91,73,3,0,85,67,88,69,2,0,0.965909090909091,0.971014492753623,86,68,12.2802407865348,0.0375183478780308,br_pt,flu,disease,gripe,doença,gripedoença
domingo,539.183504954512,636.177347824239,-0.672803858453316,-0.401276229044359,22.0746317814294,50.0292371786348,0.0506885072194145,0.148026447307187,105,50,1,0,101,46,102,46,1,0,0.990196078431373,1,104,50,2,0,101,44,101,46,2,0,1,0.956521739130435,101,46,96.9938428697263,0.271527629408957,br_pt,saturday,sunday,sábado,domingo,sábadodomingo
dor,566.749478737445,543.658750004825,-0.591156467034309,-0.707309599178043,22.5831464129954,23.3938017160043,0.0738985652946789,0.0636943736439358,77,52,0,0,72,48,73,50,0,0,0.986301369863014,0.96,77,52,0,0,72,49,73,50,0,0,0.986301369863014,0.98,72,48,-23.0907287326194,-0.116153132143735,br_pt,suffering,pain,sofrimento,dor,sofrimentodor
dormir,529.155890928693,551.50777027373,-0.718711592354708,-0.61961240080825,17.5807908738246,34.3382337338556,0.0588476838787267,0.119249018134533,61,82,0,1,55,74,57,74,0,0,0.964912280701754,1,60,81,1,2,56,71,56,73,1,1,1,0.972602739726027,55,74,22.3518793450367,0.099099191546458,br_pt,rest,sleep,descanso,dormir,descansodormir
