target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,es_cue,es_target,es_word_combo
radiación,602.220031010968,623.01367033878,-0.255798511262707,-0.0524967984318907,17.279329841725,21.4413593138961,0.0612021854551338,0.0855644877867968,135,97,0,0,130,91,130,95,0,0,1,0.957894736842105,135,97,0,0,128,93,130,95,0,0,0.984615384615385,0.978947368421053,129,91,20.7936393278118,0.203301712830816,es,contamination,radiation,contaminación,radiación,contaminaciónradiación
raramente,613.435697645417,683.29399999669,-0.286972187597596,0.0656796296897428,20.6374427543711,21.4257835831488,0.0630052037628743,0.079847476646074,94,99,1,0,86,91,86,95,1,0,1,0.957894736842105,95,99,0,0,83,81,87,95,0,0,0.954022988505747,0.852631578947368,86,90,69.8583023512736,0.352651817287339,es,occasionally,rarely,ocasionalmente,raramente,ocasionalmenteraramente
rata,492.427554053319,554.866234779868,-0.773372490331507,-0.45287664535594,15.3258934843192,21.8850853585206,0.0570218573148175,0.0776061630966962,79,122,2,1,74,115,74,117,0,0,1,0.982905982905983,79,122,2,1,73,115,74,117,0,0,0.986486486486487,0.982905982905983,74,115,62.4386807265498,0.320495844975568,es,mouse,rat,ratón,rata,ratónrata
razonable,624.079981008842,596.050848728984,-0.241163574912099,-0.28672029264543,18.1600183905095,13.2812603967687,0.0610917857753413,0.052585387500318,170,123,0,1,158,119,161,121,0,1,0.981366459627329,0.983471074380165,170,123,0,1,158,118,161,121,0,1,0.981366459627329,0.975206611570248,158,119,-28.0291322798578,-0.0455567177333307,es,fair,reasonable,justo,razonable,justorazonable
reactor,666.652190061735,621.060105279713,-0.126980688525531,-0.022002256767319,29.6574459075636,21.2414389154319,0.101955846987923,0.113600334910979,131,101,1,1,121,95,126,100,0,1,0.96031746031746,0.95,131,101,1,1,124,93,126,100,0,1,0.984126984126984,0.93,121,95,-45.5920847820216,0.104978431758212,es,generator,reactor,generador,reactor,generadorreactor
realista,552.74506411722,609.357707865938,-0.512894651229394,-0.387721979069008,23.481235851136,27.6828335874954,0.156073186660839,0.0805636119002209,79,94,0,1,78,90,79,90,0,1,0.987341772151899,1,78,92,1,3,76,82,78,88,1,3,0.974358974358974,0.931818181818182,78,89,56.6126437487178,0.125172672160386,es,optimistic,realistic,optimista,realista,optimistarealista
rebajas,576.538650629481,605.318445303887,-0.475414964307421,-0.324071839301077,16.6986943139669,16.0193401163344,0.0503259153551369,0.065492936857199,91,136,2,1,83,128,83,128,2,1,1,1,92,135,1,2,83,119,84,127,1,2,0.988095238095238,0.937007874015748,83,128,28.779794674406,0.151343125006345,es,auction,sale,subasta,rebajas,subastarebajas
reciente,557.696770831829,553.119574998747,-0.500447743239242,-0.495851913615697,17.5853706841023,16.4604332199559,0.0648936799355375,0.0684069248384049,104,129,2,1,96,120,97,121,0,0,0.989690721649485,0.991735537190083,104,129,2,1,92,119,97,121,0,0,0.948453608247423,0.983471074380165,96,120,-4.57719583308187,0.0045958296235451,es,just,recently,apenas,reciente,apenasreciente
recompensa,578.041649324379,604.968709229949,-0.372861262079817,-0.373508578211498,16.0044722306287,15.6236417741086,0.0600852657184774,0.0463635492372918,161,147,0,2,154,142,156,142,0,0,0.987179487179487,1,161,147,0,2,153,142,156,142,0,0,0.980769230769231,1,154,141,26.9270599055703,-0.000647316131681008,es,bonus,reward,premio,recompensa,premiorecompensa
recordar,549.581746998577,587.517245626585,-0.487016509404072,-0.465215555628521,20.0335073981882,22.3343630015152,0.0833547024056621,0.0641325644142385,86,122,1,2,83,114,83,116,0,1,1,0.982758620689655,86,122,1,2,81,111,83,116,0,1,0.975903614457831,0.956896551724138,83,114,37.9354986280077,0.0218009537755507,es,forget,remember,olvidar,recordar,olvidarrecordar
reducir,534.831928578424,556.655687506854,-0.530092435954076,-0.341145543924369,22.1549868571205,23.7518149760218,0.0966381674347453,0.09997901988124,99,84,1,0,98,80,98,80,1,0,1,1,99,83,1,1,96,78,98,79,1,1,0.979591836734694,0.987341772151899,98,80,21.8237589284297,0.188946892029707,es,increase,reduce,aumentar,reducir,aumentarreducir
refugio,594.13677451937,621.434712489886,-0.354312675837212,-0.213904916034047,19.4905022688387,23.4237604029055,0.0742233240615959,0.0911238214416371,111,83,1,2,102,80,103,80,0,0,0.990291262135922,1,110,83,2,2,80,74,102,80,1,0,0.784313725490196,0.925,102,80,27.2979379705156,0.140407759803165,es,refuge,shelter,albergue,refugio,alberguerefugio
regalo,567.492012364587,515.171090910613,-0.527643642804583,-0.621860743635681,18.0381650596966,15.4122743408214,0.0613165130774321,0.0568736121529855,86,130,4,3,81,121,81,122,1,2,1,0.991803278688525,87,130,3,3,80,119,82,122,0,2,0.975609756097561,0.975409836065574,81,121,-52.3209214539744,-0.0942171008310979,es,compliment,gift,felicitación,regalo,felicitaciónregalo
regreso,599.40439604634,587.127292133575,-0.474118321726591,-0.425612005486336,24.4288386717572,19.9089862249004,0.0612122072098161,0.0711545614035528,109,94,2,2,101,89,102,91,0,0,0.990196078431373,0.978021978021978,109,94,2,2,97,87,102,91,0,0,0.950980392156863,0.956043956043956,101,89,-12.277103912765,0.0485063162402556,es,back,return,atrás,regreso,atrásregreso
reino,516.695827577897,534.088984262592,-0.724133177770414,-0.498637610522865,17.1067071938079,14.5024156201031,0.0601059153299955,0.0604685827593198,93,130,1,2,87,127,90,128,0,0,0.966666666666667,0.9921875,93,130,1,2,88,123,90,128,0,0,0.977777777777778,0.9609375,87,127,17.3931566846943,0.225495567247549,es,royal,kingdom,real,reino,realreino
religión,526.002559991993,552.950604162888,-0.63249236415084,-0.433601057523732,12.7711151006324,27.2073581481739,0.0389586161497153,0.144796854081087,130,100,0,0,125,96,126,99,0,0,0.992063492063492,0.96969696969697,130,100,0,0,124,96,126,99,0,0,0.984126984126984,0.96969696969697,125,96,26.9480441708953,0.198891306627108,es,philosophy,religion,filosofía,religión,filosofíareligión
relucir,731.411143655589,788.063976464427,0.213394811436169,0.246007157021415,23.1711288409275,39.4042550450551,0.0843738580018321,0.116697296813184,200,104,3,3,181,85,191,98,3,1,0.947643979057592,0.86734693877551,202,105,1,2,188,97,193,99,1,0,0.974093264248705,0.97979797979798,181,85,56.6528328088382,0.0326123455852462,es,shine,bright,brillar,relucir,brillarrelucir
reparar,602.594769239911,584.384341473339,-0.456866594574325,-0.416001327040802,34.1961003734316,15.9856005211603,0.0882023841717484,0.0560175964891181,83,85,1,0,78,82,79,83,0,0,0.987341772151899,0.987951807228916,81,85,3,0,77,82,78,83,1,0,0.987179487179487,0.987951807228916,78,82,-18.2104277665721,0.0408652675335229,es,fix,repair,arreglar,reparar,arreglarreparar
repugnante,623.765521350132,867.393982579591,-0.0703567433619854,0.688424957517088,17.0720535562788,36.1871010771132,0.0670954600702151,0.122125529874297,126,127,2,1,117,115,123,120,0,0,0.951219512195122,0.958333333333333,126,127,2,1,120,80,123,120,0,0,0.975609756097561,0.666666666666667,117,115,243.628461229459,0.758781700879073,es,nasty,filthy,desagradable,repugnante,desagradablerepugnante
reputación,583.56469923411,641.92842056408,-0.358019273550692,-0.126571489658132,16.0667572901818,21.0582381441267,0.0554171460196998,0.0802096710510519,137,117,2,1,133,108,134,110,1,0,0.992537313432836,0.981818181818182,138,117,1,1,134,102,135,110,0,0,0.992592592592593,0.927272727272727,133,107,58.3637213299701,0.23144778389256,es,career,reputation,profesión,reputación,profesiónreputación
rescate,625.356882968512,597.879711530926,-0.321866274771938,-0.211080415095889,29.797733505706,26.6321947903952,0.0692776070259128,0.0970914601584468,101,111,2,3,94,104,97,107,1,1,0.969072164948454,0.97196261682243,101,111,2,3,95,66,97,107,1,1,0.979381443298969,0.616822429906542,94,104,-27.4771714375854,0.110785859676049,es,kidnapper,ransom,secuestrador,rescate,secuestradorrescate
resistir,546.655768658601,570.202453870195,-0.526061070663762,-0.458856399050563,12.2937758366077,12.750412865733,0.0591773521076999,0.0411508300373511,141,135,0,3,134,130,134,131,0,1,1,0.99236641221374,141,136,0,2,130,131,134,132,0,0,0.970149253731343,0.992424242424242,134,130,23.5466852115943,0.0672046716131986,es,resistance,resist,resistencia,resistir,resistenciaresistir
respuesta,554.876280009912,610.602484376308,-0.557365984653038,-0.34159779686632,15.2189298116735,23.028800271898,0.057705855074351,0.0739501507117679,103,135,0,3,100,128,100,129,0,3,1,0.992248062015504,103,135,0,3,94,125,100,129,0,3,0.94,0.968992248062015,100,128,55.7262043663955,0.215768187786718,es,answer,reply,contestar,respuesta,contestarrespuesta
restaurante,610.723030298641,683.415893626918,-0.295731290994109,0.115755208476356,22.6045598066305,25.2642251303756,0.0706598886618811,0.105149593620745,115,101,5,4,99,94,104,98,2,3,0.951923076923077,0.959183673469388,115,102,5,3,54,85,104,99,2,2,0.519230769230769,0.858585858585859,99,94,72.6928633282766,0.411486499470465,es,pub,restaurant,pub,restaurante,pubrestaurante
retirar,588.366499994329,584.476418362781,-0.378278298434898,-0.27074478907325,12.6170349211324,18.4359328774938,0.0468459302734479,0.0694705655641382,219,106,2,1,210,98,210,101,1,0,1,0.97029702970297,220,106,1,1,205,96,211,101,0,0,0.971563981042654,0.95049504950495,210,98,-3.89008163154801,0.107533509361649,es,eliminate,remove,eliminar,retirar,eliminarretirar
reunirse,654.856010517226,582.597836946263,-0.00757716391299469,-0.255173725793835,26.5371088961263,15.0239559421865,0.105276773290361,0.058461801532113,103,97,2,0,95,92,98,94,1,0,0.969387755102041,0.978723404255319,103,97,2,0,60,80,98,94,1,0,0.612244897959184,0.851063829787234,95,92,-72.2581735709633,-0.24759656188084,es,see,meet,verse,reunirse,versereunirse
reunión,583.994079209313,569.20648750634,-0.465389514463656,-0.496508070361295,31.0061932889033,23.7891604454114,0.0915103162402888,0.0908028060583153,108,82,1,1,101,80,101,80,0,0,1,1,108,82,1,1,101,77,101,80,0,0,1,0.9625,101,80,-14.7875917029731,-0.031118555897639,es,conference,meeting,conferencia,reunión,conferenciareunión
revista,533.743423739187,547.256736839298,-0.496652836692312,-0.570934128354162,15.5492627071606,19.9826229468439,0.0545949895952804,0.0682469449581053,125,105,1,0,118,95,118,96,1,0,1,0.989583333333333,125,105,1,0,118,92,118,96,1,0,1,0.958333333333333,118,95,13.5133131001105,-0.0742812916618502,es,playboy,magazine,periódico,revista,periódicorevista
rey,484.098306442256,489.432210518154,-0.749037830653427,-0.770674305809579,21.6453213526063,11.2243844471285,0.079542913231942,0.04724437773558,133,101,0,2,125,95,126,96,0,0,0.992063492063492,0.989583333333333,133,101,0,2,124,93,126,96,0,0,0.984126984126984,0.96875,124,95,5.33390407589815,-0.0216364751561527,es,queen,king,reina,rey,reinarey
reír,531.605430233471,511.431448705668,-0.565037282766245,-0.691682300031129,27.1968498439951,14.422440413686,0.10376679854877,0.0501233395531493,93,86,2,3,86,78,86,78,0,0,1,1,93,86,2,3,82,75,86,78,0,0,0.953488372093023,0.961538461538462,86,78,-20.1739815278028,-0.126645017264885,es,smile,laugh,sonreír,reír,sonreírreír
rico,518.635873934165,559.192847819288,-0.656302826197458,-0.473254305650719,20.5438010639031,16.2516963228393,0.0867894718659235,0.0592140006405142,121,144,5,0,119,138,119,140,2,0,1,0.985714285714286,119,144,7,0,116,132,117,140,4,0,0.991452991452991,0.942857142857143,119,138,40.5569738851233,0.183048520546739,es,poor,rich,pobre,rico,pobrerico
riqueza,581.578975401346,561.888661854242,-0.395821309214887,-0.47500571859116,17.9140013691648,19.4812862133667,0.0621059257359989,0.0973323769613503,131,147,1,0,122,139,127,140,0,0,0.960629921259842,0.992857142857143,131,147,1,0,124,109,127,140,0,0,0.976377952755906,0.778571428571429,122,139,-19.6903135471041,-0.0791844093762732,es,treasure,wealth,tesoro,riqueza,tesororiqueza
robar,550.031605256297,581.937831913214,-0.443410975061369,-0.38265403255301,12.3976094680456,25.4020979612901,0.0589242833906483,0.0820021137188849,119,124,0,1,115,119,116,119,0,1,0.991379310344828,1,118,124,1,1,80,118,115,119,1,1,0.695652173913043,0.991596638655462,114,119,31.9062266569171,0.0607569425083584,es,steal,rob,hurtar,robar,hurtarrobar
robo,531.089941155564,572.6662517526,-0.67025479218679,-0.384946463818942,24.1015884038591,17.1387030001717,0.0665356884221003,0.0671091497233779,75,148,4,2,68,143,68,144,0,1,1,0.993055555555556,75,147,4,3,57,142,68,143,0,2,0.838235294117647,0.993006993006993,68,143,41.5763105970354,0.285308328367849,es,theft,robbery,hurto,robo,hurtorobo
rodilla,552.60744208498,577.985151534735,-0.483190593427773,-0.349080869477234,17.0887693336957,12.4478965400303,0.0623450819207453,0.0784377405123741,97,100,2,1,95,99,95,99,0,1,1,1,97,100,2,1,92,79,95,99,0,1,0.968421052631579,0.797979797979798,95,99,25.377709449755,0.134109723950539,es,shoulder,knee,hombro,rodilla,hombrorodilla
romper,561.204215846126,609.475295228528,-0.378203224534594,-0.353320689242485,14.7792288055069,18.2390272805313,0.0688911444146468,0.0626282706366699,152,109,0,0,139,105,143,105,0,0,0.972027972027972,1,152,109,0,0,134,103,143,105,0,0,0.937062937062937,0.980952380952381,139,105,48.2710793824021,0.0248825352921094,es,smash,break,aplastar,romper,aplastarromper
romántico,551.453127633116,577.358733335227,-0.536165470636993,-0.442398581244225,17.5320600132283,23.8951696153707,0.0681468335526806,0.0792655693358299,103,112,1,3,94,105,95,105,1,0,0.989473684210526,1,104,112,0,3,92,105,96,105,0,0,0.958333333333333,1,94,105,25.9056057021105,0.0937668893927682,es,dramatic,romantic,dramático,romántico,dramáticoromántico
rotar,531.59318852572,596.324305541886,-0.58148885006489,-0.222041981288565,13.4251855164694,26.2496287009372,0.0514184739815353,0.0865653568056473,126,76,4,0,122,72,123,75,1,0,0.991869918699187,0.96,126,76,4,0,122,66,123,75,1,0,0.991869918699187,0.88,122,72,64.7311170161668,0.359446868776325,es,turn,rotate,girar,rotar,girarrotar
rápidamente,541.820255532223,571.151354146098,-0.564368051145582,-0.35297974957906,18.5702515060056,18.1696932760021,0.0597414181615909,0.069002217069045,95,104,0,1,90,96,90,98,0,1,1,0.979591836734694,94,104,1,1,86,96,90,98,0,1,0.955555555555556,0.979591836734694,90,96,29.3310986138746,0.211388301566523,es,slowly,quickly,lentamente,rápidamente,lentamenterápidamente
rápido,465.343838689441,530.843263734115,-0.845640390382763,-0.663629097335927,12.9805403296302,23.1073797491503,0.0432715368717578,0.0555431687407901,125,95,0,0,124,91,124,91,0,0,1,1,125,95,0,0,121,88,124,91,0,0,0.975806451612903,0.967032967032967,124,91,65.4994250446745,0.182011293046836,es,slow,fast,lento,rápido,lentorápido
saber,576.269618545398,509.226089908479,-0.45739225758532,-0.642939272568911,26.3540082578575,14.0429804209631,0.09731243625854,0.0590121390066033,106,99,2,0,97,89,98,91,0,0,0.989795918367347,0.978021978021978,106,98,2,1,96,91,98,91,0,0,0.979591836734694,1,97,89,-67.0435286369189,-0.185547014983591,es,now,know,ahora,saber,ahorasaber
sabotaje,603.793999985972,653.560279265872,-0.362793799841402,-0.0681635219855176,22.0649089775639,16.1417145533921,0.0638964885094844,0.0656884116980211,88,122,4,1,81,111,84,117,1,0,0.964285714285714,0.948717948717949,87,122,5,1,76,115,83,117,2,0,0.91566265060241,0.982905982905983,81,111,49.7662792798995,0.294630277855884,es,espionage,sabotage,espionaje,sabotaje,espionajesabotaje
sacerdote,661.876184181265,663.013663249823,-0.0908356442216687,-0.0609245998363445,31.9268532564317,28.8061423051536,0.0945214132655668,0.106192128180742,80,105,2,1,76,98,77,100,1,0,0.987012987012987,0.98,80,105,2,1,69,100,77,100,1,0,0.896103896103896,1,76,98,1.13747906855849,0.0299110443853242,es,monk,priest,monje,sacerdote,monjesacerdote
salario,557.564592085781,539.292851230406,-0.566694813855002,-0.511731336967214,19.9215336385655,10.6115604495928,0.0659581185667383,0.0458301510097328,81,122,2,1,77,121,77,122,1,1,1,0.991803278688525,82,122,1,1,76,119,78,122,0,1,0.974358974358974,0.975409836065574,76,121,-18.2717408553743,0.0549634768877882,es,pension,salary,pensión,salario,pensiónsalario
salida,513.85726250887,535.652780966447,-0.652403366500936,-0.461854480326345,16.6446346702349,14.8949143355574,0.0660641057647283,0.064776973585908,88,110,2,2,80,105,82,106,0,0,0.975609756097561,0.990566037735849,88,110,2,2,77,104,82,106,0,0,0.939024390243902,0.981132075471698,80,105,21.7955184575771,0.190548886174591,es,arrival,departure,llegada,salida,llegadasalida
salsa,501.393761466585,591.533122243355,-0.70364393811,-0.447009721102304,11.9399517866489,28.4063987642014,0.0468293423006719,0.0820727778194336,116,97,2,4,109,90,111,91,1,0,0.981981981981982,0.989010989010989,116,97,2,4,105,88,111,91,1,0,0.945945945945946,0.967032967032967,109,90,90.1393607767701,0.256634217007696,es,cream,sauce,crema,salsa,cremasalsa
salto,555.685939007626,566.889978017593,-0.554908009272426,-0.273655621788232,19.7632996174196,23.1595024295618,0.0613028844653199,0.141275536598575,88,93,2,1,82,91,84,92,1,0,0.976190476190476,0.989130434782609,88,93,2,1,80,83,84,92,1,0,0.952380952380952,0.902173913043478,82,91,11.2040390099661,0.281252387484193,es,climb,jump,escalada,salto,escaladasalto
saludar,534.311000016862,523.497519976517,-0.508564672689248,-0.649466882407408,15.2882159526305,12.4661997332142,0.0800528904990786,0.0447629808845394,87,80,2,2,83,75,83,75,1,0,1,1,87,80,2,2,80,73,83,75,1,0,0.963855421686747,0.973333333333333,83,75,-10.8134800403449,-0.14090220971816,es,congratulate,greet,felicitar,saludar,felicitarsaludar
salvador,591.060557898954,595.508936933718,-0.459503055095908,-0.330456040513643,29.4279773598659,26.7177879148324,0.091545206746397,0.0757142145167915,99,115,2,0,95,111,95,113,1,0,1,0.982300884955752,99,115,2,0,92,109,95,113,1,0,0.968421052631579,0.964601769911504,95,111,4.448379034764,0.129047014582265,es,hero,savior,héroe,salvador,héroesalvador
salvar,553.291361428901,474.874111110377,-0.562616058903939,-0.715117673474285,17.6404785937991,12.1884347907504,0.0508735636244852,0.0671998804193673,93,105,1,1,83,99,86,99,0,0,0.965116279069767,1,93,105,1,1,84,98,86,99,0,0,0.976744186046512,0.98989898989899,83,99,-78.4172503185242,-0.152501614570346,es,rescue,save,rescatar,salvar,rescatarsalvar
samurai,654.972263156333,738.119102536958,0.0635155302425292,0.258931280679381,25.4801373065429,24.9259957468363,0.0956555218905444,0.099017841355828,113,105,0,0,95,78,102,100,0,0,0.931372549019608,0.78,113,105,0,0,88,97,102,100,0,0,0.862745098039216,0.97,95,78,83.1468393806242,0.195415750436852,es,ninja,samurai,ninja,samurai,ninjasamurai
